Job ;204619;Arklow Bank
CPT name;WTG_CPT039
Start Date & Time ;2023-07-08 08:21:15
End   Date & Time ;2023-07-08 09:26:19
Wather Depth ;27.24
Clients ref. :;SSE
Position:;299083.93;5847915.46;
Dist. Tip to Sleeve center;0.08
;Length;Depth;qc;fs;fs(d. cor.);u;Incl.;Time;Speed;
Scan;m;m;MPa;Mpa;MPa;MPa;deg.;sec.;mm/sec.;
249;1.3300;1.3298;6.269;0.0279;0.0291;0.0203;0.5616; 1.12827000045218E+0002;20.0;
250;1.3365;1.3364;6.101;0.0277;0.0295;0.0206;0.5616; 1.13329999730922E+0002;19.6;
251;1.3431;1.3429;6.101;0.0277;0.0297;0.0206;0.5100; 1.13580000260845E+0002;19.8;
252;1.3496;1.3495;6.069;0.0281;0.0291;0.0207;0.5100; 1.13828999991529E+0002;19.9;
253;1.3583;1.3582;6.120;0.0291;0.0293;0.0210;0.5100; 1.14362999936566E+0002;19.8;
254;1.3649;1.3647;6.144;0.0293;0.0297;0.0213;0.5100; 1.14582999749109E+0002;19.9;
255;1.3736;1.3734;6.122;0.0291;0.0303;0.0214;0.5100; 1.15083000180312E+0002;19.7;
256;1.3801;1.3800;6.095;0.0293;0.0301;0.0215;0.5100; 1.15318000037223E+0002;20.1;
257;1.3888;1.3887;6.037;0.0291;0.0302;0.0218;0.5100; 1.15836999937892E+0002;19.6;
258;1.3997;1.3996;5.999;0.0296;0.0309;0.0219;0.4079; 1.16322999866679E+0002;19.9;
259;1.4063;1.4061;5.981;0.0289;0.0313;0.0221;0.5100; 1.16825000010431E+0002;19.7;
260;1.4150;1.4148;5.974;0.0295;0.0303;0.0220;0.5100; 1.17077000252903E+0002;20.0;
261;1.4237;1.4235;5.956;0.0297;0.0296;0.0220;0.5100; 1.17608999856748E+0002;19.9;
262;1.4324;1.4322;5.955;0.0287;0.0292;0.0218;0.5100; 1.18078000028618E+0002;20.0;
263;1.4411;1.4410;6.009;0.0296;0.0285;0.0217;0.5616; 1.18594000046141E+0002;19.6;
264;1.4476;1.4475;6.056;0.0298;0.0285;0.0217;0.5616; 1.18846000288613E+0002;20.0;
265;1.4542;1.4540;6.041;0.0304;0.0284;0.0217;0.5616; 1.19111000234261E+0002;20.2;
266;1.4651;1.4649;6.122;0.0299;0.0281;0.0216;0.5616; 1.19583999831229E+0002;20.2;
267;1.4738;1.4736;6.285;0.0307;0.0285;0.0215;0.5616; 1.20084999804385E+0002;19.9;
268;1.4803;1.4802;6.379;0.0309;0.0291;0.0216;0.5100; 1.20596000226215E+0002;19.9;
269;1.4890;1.4889;6.446;0.0314;0.0290;0.0216;0.5100; 1.20862999884412E+0002;20.2;
270;1.4978;1.4976;6.608;0.0298;0.0288;0.0218;0.4079; 1.21351000154391E+0002;19.9;
271;1.5065;1.5063;6.645;0.0295;0.0292;0.0219;0.4079; 1.21839999966323E+0002;20.2;
272;1.5130;1.5128;6.704;0.0292;0.0294;0.0220;0.4079; 1.22092000208795E+0002;20.1;
273;1.5217;1.5216;6.742;0.0284;0.0299;0.0223;0.4079; 1.22593000181951E+0002;19.6;
274;1.5326;1.5325;6.717;0.0285;0.0303;0.0228;0.4707; 1.23095000325702E+0002;20.1;
275;1.5435;1.5433;6.549;0.0280;0.0305;0.0230;0.4707; 1.23595000128262E+0002;20.0;
276;1.5500;1.5499;6.433;0.0283;0.0309;0.0233;0.4707; 1.24083999940194E+0002;19.5;
277;1.5566;1.5564;6.416;0.0287;0.0306;0.0234;0.4079; 1.24351000227034E+0002;19.8;
278;1.5631;1.5630;6.403;0.0294;0.0303;0.0234;0.4079; 1.24586000083946E+0002;19.8;
279;1.5697;1.5695;6.416;0.0289;0.0300;0.0235;0.4707; 1.25085999886505E+0002;19.6;
280;1.5762;1.5760;6.354;0.0287;0.0305;0.0237;0.4707; 1.25353999715298E+0002;19.5;
281;1.5827;1.5826;6.319;0.0291;0.0309;0.0237;0.4707; 1.25589999742806E+0002;19.9;
282;1.5936;1.5935;6.280;0.0294;0.0312;0.0237;0.4707; 1.26089000003412E+0002;19.9;
283;1.6023;1.6022;6.175;0.0299;0.0316;0.0236;0.4707; 1.26591000147164E+0002;20.1;
284;1.6089;1.6087;6.071;0.0303;0.0318;0.0236;0.5616; 1.27107999706641E+0002;19.3;
285;1.6176;1.6174;6.005;0.0303;0.0331;0.0235;0.5100; 1.27342000021599E+0002;19.9;
286;1.6241;1.6240;5.940;0.0305;0.0336;0.0236;0.5100; 1.27858000039123E+0002;19.6;
287;1.6307;1.6305;5.888;0.0309;0.0337;0.0236;0.5100; 1.28125999867916E+0002;19.9;
288;1.6415;1.6414;5.828;0.0303;0.0336;0.0237;0.5100; 1.28595000039786E+0002;19.9;
289;1.6503;1.6501;5.730;0.0300;0.0335;0.0238;0.5100; 1.29094999842346E+0002;19.6;
290;1.6568;1.6566;5.672;0.0305;0.0336;0.0240;0.5100; 1.29363000299782E+0002;19.6;
291;1.6655;1.6653;5.623;0.0311;0.0335;0.0241;0.5100; 1.29834000184201E+0002;19.7;
292;1.6720;1.6719;5.623;0.0311;0.0333;0.0241;0.5100; 1.30084000085481E+0002;20.2;
293;1.6851;1.6850;5.608;0.0317;0.0331;0.0243;0.4079; 1.30852999887429E+0002;19.6;
294;1.6917;1.6915;5.633;0.0318;0.0330;0.0243;0.4079; 1.31088999914937E+0002;19.9;
295;1.7004;1.7002;5.742;0.0337;0.0333;0.0244;0.4079; 1.31636000191793E+0002;19.8;
296;1.7091;1.7089;5.818;0.0336;0.0334;0.0246;0.4707; 1.32090999861248E+0002;19.6;
297;1.7156;1.7155;5.919;0.0339;0.0333;0.0247;0.4707; 1.32341999933124E+0002;19.9;
298;1.7265;1.7263;6.031;0.0333;0.0320;0.0248;0.4707; 1.32872999995016E+0002;19.8;
299;1.7331;1.7329;6.044;0.0336;0.0316;0.0249;0.4707; 1.33342000166886E+0002;19.4;
300;1.7396;1.7394;6.044;0.0336;0.0304;0.0252;0.4707; 1.33593999780715E+0002;19.9;
301;1.7461;1.7460;6.053;0.0335;0.0286;0.0252;0.4707; 1.33847999735735E+0002;20.0;
302;1.7548;1.7547;5.990;0.0332;0.0275;0.0253;0.4707; 1.34364999923855E+0002;19.6;
303;1.7614;1.7612;5.990;0.0332;0.0274;0.0253;0.4707; 1.34614999825135E+0002;20.1;
304;1.7701;1.7699;5.911;0.0330;0.0265;0.0257;0.4707; 1.35116999968886E+0002;19.9;
305;1.7810;1.7808;6.144;0.0333;0.0265;0.0260;0.4707; 1.35620000283234E+0002;19.8;
306;1.7875;1.7873;6.144;0.0333;0.0273;0.0260;0.4707; 1.35870000184514E+0002;19.8;
307;1.7941;1.7939;6.204;0.0335;0.0278;0.0261;0.4707; 1.36154000228271E+0002;20.0;
308;1.8049;1.8048;6.651;0.0321;0.0286;0.0263;0.4707; 1.36873000301421E+0002;20.1;
309;1.8115;1.8113;7.076;0.0319;0.0292;0.0262;0.4707; 1.37123000202700E+0002;19.8;
310;1.8224;1.8222;7.676;0.0300;0.0302;0.0261;0.4707; 1.37624999717809E+0002;20.3;
311;1.8289;1.8287;8.807;0.0275;0.0310;0.0260;0.4707; 1.38158000120893E+0002;19.8;
312;1.8354;1.8353;9.198;0.0275;0.0310;0.0261;0.4707; 1.38376000220887E+0002;19.8;
313;1.8420;1.8418;9.486;0.0274;0.0320;0.0259;0.4707; 1.38626000122167E+0002;20.1;
314;1.8507;1.8505;9.689;0.0264;0.0328;0.0257;0.4707; 1.39145000022836E+0002;19.8;
315;1.8594;1.8592;10.020;0.0263;0.0337;0.0255;0.4707; 1.39629000239074E+0002;19.8;
316;1.8659;1.8658;10.137;0.0271;0.0349;0.0250;0.4707; 1.39910999941640E+0002;19.7;
317;1.8747;1.8745;10.425;0.0279;0.0350;0.0264;0.4707; 1.40365000069141E+0002;19.9;
318;1.8812;1.8810;10.424;0.0279;0.0365;0.0265;0.4707; 1.40617000311613E+0002;19.9;
319;1.8877;1.8876;10.752;0.0291;0.0378;0.0258;0.4707; 1.41121000167914E+0002;19.8;
320;1.8943;1.8941;10.871;0.0293;0.0389;0.0258;0.4707; 1.41371000069194E+0002;20.0;
321;1.9052;1.9050;11.159;0.0305;0.0406;0.0262;0.4707; 1.41873000212945E+0002;19.9;
322;1.9117;1.9115;11.250;0.0314;0.0409;0.0267;0.4707; 1.42374000186101E+0002;19.5;
323;1.9182;1.9181;11.107;0.0308;0.0415;0.0268;0.4707; 1.42624000087380E+0002;20.0;
324;1.9248;1.9246;11.466;0.0329;0.0427;0.0268;0.4707; 1.42873999988660E+0002;20.0;
325;1.9357;1.9355;11.721;0.0328;0.0443;0.0271;0.4707; 1.43377000303008E+0002;19.9;
326;1.9444;1.9442;11.960;0.0349;0.0452;0.0275;0.4707; 1.43867999827489E+0002;19.9;
327;1.9553;1.9551;12.046;0.0350;0.0468;0.0276;0.4707; 1.44369999971241E+0002;19.9;
328;1.9640;1.9638;12.189;0.0372;0.0479;0.0275;0.4707; 1.44869999773800E+0002;19.9;
329;1.9749;1.9747;12.262;0.0390;0.0500;0.0275;0.4707; 1.45388000132516E+0002;19.8;
330;1.9836;1.9834;12.324;0.0405;0.0516;0.0275;0.4707; 1.45876999944448E+0002;19.6;
331;1.9923;1.9921;12.375;0.0409;0.0522;0.0273;0.4707; 1.46376999747008E+0002;19.4;
332;1.9988;1.9987;12.417;0.0416;0.0534;0.0272;0.4707; 1.46628999989480E+0002;19.9;
333;2.0076;2.0074;12.439;0.0432;0.0540;0.0272;0.4707; 1.47116000088863E+0002;19.6;
334;2.0163;2.0161;12.447;0.0444;0.0556;0.0271;0.4707; 1.47617000062019E+0002;19.4;
335;2.0228;2.0226;12.469;0.0450;0.0564;0.0273;0.4707; 1.47866999963298E+0002;20.0;
336;2.0337;2.0335;12.492;0.0466;0.0580;0.0273;0.4707; 1.48367999936454E+0002;19.8;
337;2.0402;2.0401;12.478;0.0474;0.0582;0.0276;0.4707; 1.48870000080206E+0002;19.4;
338;2.0468;2.0466;12.483;0.0483;0.0582;0.0277;0.4707; 1.49119999981485E+0002;19.7;
339;2.0533;2.0531;12.472;0.0497;0.0582;0.0278;0.4707; 1.49369999882765E+0002;19.9;
340;2.0642;2.0640;12.443;0.0517;0.0587;0.0280;0.4707; 1.49872000026517E+0002;19.9;
341;2.0729;2.0727;12.399;0.0522;0.0593;0.0284;0.4707; 1.50374999712221E+0002;19.8;
342;2.0816;2.0815;12.333;0.0540;0.0599;0.0288;0.4707; 1.50876000314020E+0002;19.5;
343;2.0882;2.0880;12.333;0.0540;0.0602;0.0288;0.4707; 1.51126999757253E+0002;20.0;
344;2.0969;2.0967;12.289;0.0558;0.0604;0.0289;0.4707; 1.51627999730408E+0002;19.8;
345;2.1034;2.1032;12.258;0.0564;0.0606;0.0290;0.4707; 1.51879999972880E+0002;19.8;
346;2.1100;2.1098;12.233;0.0580;0.0613;0.0291;0.4707; 1.52365999901667E+0002;19.8;
347;2.1165;2.1163;12.233;0.0580;0.0619;0.0291;0.4707; 1.52618000144139E+0002;19.8;
348;2.1230;2.1228;12.208;0.0584;0.0619;0.0290;0.4707; 1.52869000216015E+0002;19.8;
349;2.1296;2.1294;12.178;0.0580;0.0623;0.0287;0.4707; 1.53370000189170E+0002;19.4;
350;2.1383;2.1381;12.156;0.0585;0.0615;0.0288;0.4707; 1.53618999919854E+0002;19.9;
351;2.1470;2.1468;12.105;0.0588;0.0608;0.0286;0.4707; 1.54122000234202E+0002;19.7;
352;2.1557;2.1555;12.004;0.0596;0.0602;0.0286;0.4707; 1.54638000251725E+0002;19.6;
353;2.1666;2.1664;11.901;0.0602;0.0592;0.0286;0.4707; 1.55121999839321E+0002;19.7;
354;2.1731;2.1730;11.866;0.0603;0.0582;0.0286;0.4707; 1.55390000296757E+0002;19.9;
355;2.1797;2.1795;11.804;0.0605;0.0573;0.0290;0.4707; 1.55875000054948E+0002;19.7;
356;2.1862;2.1860;11.759;0.0608;0.0562;0.0291;0.4707; 1.56124999956228E+0002;19.7;
357;2.1949;2.1947;11.758;0.0619;0.0540;0.0292;0.4707; 1.56625999929383E+0002;19.7;
358;2.2015;2.2013;11.780;0.0618;0.0526;0.0292;0.4707; 1.56877000001259E+0002;20.0;
359;2.2102;2.2100;11.776;0.0623;0.0507;0.0294;0.4707; 1.57393000018783E+0002;19.7;
360;2.2211;2.2209;11.863;0.0613;0.0488;0.0295;0.4707; 1.57877000235021E+0002;19.7;
361;2.2276;2.2274;11.947;0.0608;0.0484;0.0297;0.4707; 1.58379999920726E+0002;19.7;
362;2.2363;2.2361;12.036;0.0602;0.0483;0.0297;0.4707; 1.58629999822006E+0002;19.9;
363;2.2450;2.2448;12.219;0.0594;0.0482;0.0298;0.4707; 1.59130000253208E+0002;19.6;
364;2.2537;2.2536;12.337;0.0581;0.0484;0.0298;0.4707; 1.59631999768317E+0002;19.4;
365;2.2646;2.2645;12.645;0.0566;0.0495;0.0299;0.4707; 1.60117000155151E+0002;19.7;
366;2.2755;2.2753;12.896;0.0538;0.0519;0.0300;0.4707; 1.60619999840856E+0002;19.9;
367;2.2842;2.2841;13.039;0.0520;0.0539;0.0302;0.4707; 1.61121999984607E+0002;19.6;
368;2.2930;2.2928;13.069;0.0501;0.0549;0.0304;0.5474; 1.61621999787167E+0002;19.6;
369;2.3039;2.3037;13.079;0.0483;0.0583;0.0308;0.4707; 1.62126000272110E+0002;19.6;
370;2.3104;2.3102;13.029;0.0484;0.0603;0.0308;0.5474; 1.62407999974675E+0002;20.0;
371;2.3191;2.3189;12.972;0.0482;0.0617;0.0311;0.4707; 1.62881000200287E+0002;19.7;
372;2.3278;2.3276;12.703;0.0482;0.0632;0.0313;0.4707; 1.63365999958478E+0002;19.5;
373;2.3344;2.3342;12.519;0.0484;0.0650;0.0315;0.4707; 1.63633000245318E+0002;20.0;
374;2.3453;2.3451;12.285;0.0496;0.0672;0.0315;0.4707; 1.64122000057250E+0002;19.7;
375;2.3540;2.3538;11.960;0.0514;0.0679;0.0318;0.5474; 1.64621999859810E+0002;19.7;
376;2.3627;2.3625;11.523;0.0538;0.0679;0.0317;0.5474; 1.65140999760479E+0002;19.7;
377;2.3714;2.3712;11.480;0.0545;0.0678;0.0316;0.5474; 1.65627999859862E+0002;19.5;
378;2.3779;2.3777;11.341;0.0564;0.0662;0.0314;0.5474; 1.65877999761142E+0002;19.5;
379;2.3888;2.3886;11.064;0.0600;0.0646;0.0312;0.5474; 1.66367000201717E+0002;19.9;
380;2.3975;2.3973;10.943;0.0617;0.0627;0.0310;0.5474; 1.66868000174873E+0002;19.7;
381;2.4041;2.4039;10.838;0.0618;0.0622;0.0311;0.5474; 1.67118000076152E+0002;19.9;
382;2.4106;2.4104;10.734;0.0642;0.0612;0.0311;0.4707; 1.67620000219904E+0002;19.5;
383;2.4171;2.4170;10.666;0.0656;0.0599;0.0311;0.4707; 1.67871000291780E+0002;19.8;
384;2.4259;2.4257;10.580;0.0673;0.0561;0.0313;0.4707; 1.68371000094339E+0002;19.5;
385;2.4324;2.4322;10.570;0.0679;0.0557;0.0315;0.4707; 1.68620999995619E+0002;20.0;
386;2.4411;2.4409;10.523;0.0680;0.0534;0.0316;0.4707; 1.69124000309967E+0002;19.5;
387;2.4520;2.4518;10.464;0.0678;0.0515;0.0321;0.4707; 1.69625999825075E+0002;19.7;
388;2.4607;2.4605;10.385;0.0654;0.0500;0.0326;0.5474; 1.70126000256278E+0002;19.7;
389;2.4673;2.4671;10.360;0.0650;0.0491;0.0327;0.5474; 1.70392999914475E+0002;19.7;
390;2.4760;2.4758;10.370;0.0628;0.0471;0.0327;0.5474; 1.70878999843262E+0002;19.5;
391;2.4869;2.4867;10.490;0.0620;0.0468;0.0330;0.5474; 1.71394000318833E+0002;19.7;
392;2.4978;2.4976;10.825;0.0597;0.0468;0.0330;0.5474; 1.71865000203252E+0002;20.0;
393;2.5043;2.5041;11.033;0.0560;0.0473;0.0328;0.5474; 1.72366000176407E+0002;19.6;
394;2.5108;2.5106;11.231;0.0561;0.0479;0.0326;0.4707; 1.72616000077687E+0002;19.6;
395;2.5195;2.5193;11.527;0.0536;0.0483;0.0324;0.4707; 1.73137999861501E+0002;19.5;
396;2.5261;2.5259;11.616;0.0528;0.0485;0.0323;0.5474; 1.73373999889009E+0002;19.8;
397;2.5348;2.5346;11.698;0.0508;0.0500;0.0323;0.5474; 1.73866000212729E+0002;19.6;
398;2.5413;2.5411;11.741;0.0500;0.0515;0.0324;0.5474; 1.74117000284605E+0002;19.6;
399;2.5500;2.5498;11.775;0.0487;0.0538;0.0324;0.5474; 1.74622000311501E+0002;19.6;
400;2.5566;2.5564;11.482;0.0469;0.0556;0.0325;0.5474; 1.74872000212781E+0002;19.9;
401;2.5653;2.5651;11.918;0.0469;0.0563;0.0327;0.5474; 1.75373999727890E+0002;19.9;
402;2.5740;2.5738;12.011;0.0465;0.0569;0.0327;0.5474; 1.75893000257201E+0002;19.6;
403;2.5805;2.5803;12.055;0.0470;0.0578;0.0327;0.5474; 1.76129000284709E+0002;19.6;
404;2.5893;2.5891;12.081;0.0478;0.0588;0.0327;0.5474; 1.76645000302233E+0002;19.6;
405;2.5980;2.5978;12.043;0.0484;0.0599;0.0329;0.5474; 1.77117999899201E+0002;19.4;
406;2.6045;2.6043;12.017;0.0483;0.0603;0.0329;0.5474; 1.77384000015445E+0002;19.9;
407;2.6132;2.6130;11.968;0.0497;0.0605;0.0331;0.5474; 1.77868000231683E+0002;19.6;
408;2.6241;2.6239;11.881;0.0522;0.0627;0.0335;0.5474; 1.78385999961756E+0002;19.8;
409;2.6350;2.6348;11.528;0.0552;0.0632;0.0340;0.5474; 1.78870999719948E+0002;19.8;
410;2.6415;2.6413;11.632;0.0567;0.0636;0.0340;0.5474; 1.79371000151150E+0002;19.6;
411;2.6481;2.6479;11.570;0.0560;0.0653;0.0341;0.5474; 1.79621000052430E+0002;19.6;
412;2.6612;2.6610;11.664;0.0579;0.0663;0.0344;0.5474; 1.80138999782503E+0002;20.0;
413;2.6699;2.6697;11.785;0.0589;0.0669;0.0345;0.5474; 1.80627000052482E+0002;19.8;
414;2.6786;2.6784;11.894;0.0600;0.0669;0.0345;0.4818; 1.81128000025637E+0002;19.8;
415;2.6895;2.6893;11.797;0.0605;0.0668;0.0346;0.5474; 1.81631999881938E+0002;19.8;
416;2.6960;2.6958;11.796;0.0604;0.0668;0.0346;0.5474; 1.81869000080042E+0002;19.8;
417;2.7047;2.7045;11.636;0.0629;0.0664;0.0347;0.5474; 1.82370000053197E+0002;20.0;
418;2.7134;2.7132;11.469;0.0632;0.0662;0.0348;0.5474; 1.82876999792643E+0002;19.7;
419;2.7200;2.7198;11.469;0.0632;0.0665;0.0348;0.5474; 1.83127999864519E+0002;20.1;
420;2.7287;2.7285;11.286;0.0654;0.0664;0.0349;0.5474; 1.83628000295721E+0002;19.8;
421;2.7352;2.7350;11.187;0.0662;0.0660;0.0348;0.5474; 1.84117000107653E+0002;19.6;
422;2.7418;2.7416;11.150;0.0663;0.0664;0.0348;0.5474; 1.84398000268266E+0002;19.5;
423;2.7505;2.7503;11.094;0.0669;0.0656;0.0346;0.5474; 1.84883000026457E+0002;19.5;
424;2.7570;2.7568;11.094;0.0669;0.0663;0.0347;0.5474; 1.85131999757141E+0002;19.5;
425;2.7636;2.7633;11.045;0.0667;0.0666;0.0346;0.5474; 1.85368999955244E+0002;19.8;
426;2.7723;2.7721;10.853;0.0668;0.0662;0.0347;0.5474; 1.85869999928400E+0002;19.9;
427;2.7788;2.7786;10.853;0.0668;0.0654;0.0349;0.5474; 1.86119999829680E+0002;19.8;
428;2.7875;2.7873;10.592;0.0662;0.0647;0.0350;0.5474; 1.86639999900945E+0002;19.8;
429;2.7941;2.7938;10.270;0.0662;0.0640;0.0351;0.5474; 1.87125999829732E+0002;19.6;
430;2.8006;2.8004;10.133;0.0665;0.0626;0.0352;0.4818; 1.87375999731012E+0002;19.6;
431;2.8071;2.8069;10.133;0.0665;0.0623;0.0354;0.4818; 1.87626000260934E+0002;19.9;
432;2.8158;2.8156;9.899;0.0659;0.0605;0.0358;0.4818; 1.88143999991007E+0002;19.6;
433;2.8224;2.8222;9.771;0.0664;0.0594;0.0359;0.4818; 1.88378999847919E+0002;19.7;
434;2.8311;2.8309;9.666;0.0655;0.0582;0.0361;0.4818; 1.88879000279121E+0002;19.9;
435;2.8376;2.8374;9.559;0.0664;0.0566;0.0362;0.5771; 1.89129000180401E+0002;19.9;
436;2.8485;2.8483;9.324;0.0667;0.0527;0.0364;0.5771; 1.89616000279784E+0002;19.8;
437;2.8572;2.8570;9.340;0.0656;0.0490;0.0366;0.5771; 1.90131000126712E+0002;19.7;
438;2.8638;2.8636;9.304;0.0648;0.0487;0.0368;0.5771; 1.90382000198588E+0002;20.0;
439;2.8725;2.8723;9.342;0.0644;0.0476;0.0370;0.5771; 1.90887999767438E+0002;19.8;
440;2.8790;2.8788;9.501;0.0626;0.0465;0.0371;0.4818; 1.91373000154272E+0002;19.3;
441;2.8856;2.8853;9.501;0.0626;0.0469;0.0371;0.5771; 1.91623000055552E+0002;19.5;
442;2.8964;2.8962;9.769;0.0603;0.0478;0.0370;0.4818; 1.92155000288039E+0002;19.7;
443;2.9052;2.9050;10.135;0.0590;0.0505;0.0369;0.4818; 1.92625000001863E+0002;19.5;
444;2.9139;2.9137;10.327;0.0578;0.0529;0.0366;0.4818; 1.93124999804422E+0002;19.5;
445;2.9204;2.9202;10.521;0.0557;0.0542;0.0365;0.4818; 1.93378000217490E+0002;20.0;
446;2.9313;2.9311;10.790;0.0517;0.0552;0.0365;0.4818; 1.93894000235014E+0002;20.0;
447;2.9378;2.9376;10.813;0.0487;0.0548;0.0370;0.4818; 1.94383000046946E+0002;19.7;
448;2.9444;2.9442;10.813;0.0487;0.0542;0.0370;0.4818; 1.94616999733262E+0002;19.8;
449;2.9509;2.9507;10.814;0.0479;0.0537;0.0371;0.4818; 1.94900000235066E+0002;19.7;
450;2.9596;2.9594;10.799;0.0464;0.0527;0.0367;0.4818; 1.95371000119485E+0002;19.7;
451;2.9683;2.9681;10.737;0.0471;0.0526;0.0370;0.4818; 1.95873000263236E+0002;19.4;
452;2.9749;2.9747;10.737;0.0473;0.0529;0.0371;0.4818; 1.96139999921434E+0002;19.7;
453;2.9858;2.9856;10.827;0.0507;0.0557;0.0378;0.4818; 1.96625000308268E+0002;20.2;
454;2.9945;2.9943;10.917;0.0530;0.0579;0.0377;0.4818; 1.97141000325792E+0002;19.9;
455;3.0054;3.0052;11.288;0.0553;0.0589;0.0378;0.4818; 1.97644000011496E+0002;19.8;
456;3.0141;3.0139;12.093;0.0552;0.0609;0.0379;0.4818; 1.98128999769688E+0002;19.9;
457;3.0228;3.0226;12.500;0.0543;0.0626;0.0380;0.4818; 1.98628000030294E+0002;19.6;
458;3.0293;3.0291;12.839;0.0539;0.0628;0.0381;0.5771; 1.98895000317134E+0002;19.8;
459;3.0402;3.0400;13.261;0.0526;0.0631;0.0381;0.5771; 1.99366000201553E+0002;19.8;
460;3.0468;3.0466;13.402;0.0526;0.0635;0.0378;0.5771; 1.99866000004113E+0002;19.3;
461;3.0533;3.0531;13.402;0.0526;0.0641;0.0370;0.5771; 2.00130999949761E+0002;19.6;
462;3.0598;3.0596;13.384;0.0539;0.0651;0.0365;0.5771; 2.00383000192232E+0002;19.6;
463;3.0686;3.0683;13.318;0.0565;0.0662;0.0374;0.5771; 2.00899999751709E+0002;19.6;
464;3.0773;3.0771;13.304;0.0585;0.0670;0.0403;0.5771; 2.01367999752983E+0002;19.8;
465;3.0838;3.0836;13.304;0.0585;0.0675;0.0387;0.5771; 2.01619999995455E+0002;19.8;
466;3.0925;3.0923;13.014;0.0606;0.0696;0.0381;0.5771; 2.02125000022352E+0002;19.7;
467;3.0991;3.0988;13.207;0.0621;0.0700;0.0381;0.5771; 2.02374999923632E+0002;19.9;
468;3.1056;3.1054;13.105;0.0629;0.0690;0.0380;0.5771; 2.02874999726191E+0002;19.7;
469;3.1121;3.1119;13.120;0.0627;0.0685;0.0382;0.5771; 2.03126999968663E+0002;19.7;
470;3.1230;3.1228;13.155;0.0633;0.0676;0.0384;0.5771; 2.03651000093669E+0002;19.6;
471;3.1317;3.1315;13.117;0.0639;0.0649;0.0383;0.5771; 2.04126000031829E+0002;19.9;
472;3.1426;3.1424;13.085;0.0655;0.0631;0.0386;0.5771; 2.04628999717534E+0002;19.8;
473;3.1535;3.1533;12.996;0.0669;0.0620;0.0387;0.5771; 2.05133999744430E+0002;19.8;
474;3.1622;3.1620;12.947;0.0672;0.0607;0.0388;0.5771; 2.05638000229374E+0002;19.7;
475;3.1731;3.1729;12.771;0.0698;0.0601;0.0391;0.5771; 2.06139000202529E+0002;19.9;
476;3.1797;3.1795;12.845;0.0700;0.0602;0.0390;0.5771; 2.06640999717638E+0002;19.5;
477;3.1862;3.1860;12.887;0.0689;0.0609;0.0390;0.5771; 2.06891999789514E+0002;19.5;
478;3.1949;3.1947;12.963;0.0683;0.0619;0.0391;0.5771; 2.07396999816410E+0002;19.5;
479;3.2015;3.2012;13.025;0.0681;0.0631;0.0391;0.5771; 2.07632999843918E+0002;19.6;
480;3.2080;3.2078;13.207;0.0662;0.0648;0.0390;0.5771; 2.08133000275120E+0002;19.4;
481;3.2145;3.2143;13.299;0.0639;0.0657;0.0390;0.5771; 2.08383999718353E+0002;19.7;
482;3.2254;3.2252;13.324;0.0628;0.0663;0.0390;0.5771; 2.08885999862105E+0002;19.6;
483;3.2363;3.2361;13.316;0.0617;0.0694;0.0392;0.5771; 2.09400999709032E+0002;19.5;
484;3.2429;3.2426;13.286;0.0606;0.0703;0.0392;0.5771; 2.09636000194587E+0002;20.1;
485;3.2516;3.2513;13.225;0.0601;0.0709;0.0396;0.5771; 2.10138999880292E+0002;19.8;
486;3.2603;3.2601;12.935;0.0602;0.0714;0.0403;0.5771; 2.10641000024043E+0002;19.5;
487;3.2668;3.2666;12.689;0.0610;0.0722;0.0402;0.5771; 2.10890999925323E+0002;19.8;
488;3.2755;3.2753;12.484;0.0619;0.0716;0.0400;0.5771; 2.11426000040956E+0002;19.7;
489;3.2842;3.2840;12.114;0.0636;0.0721;0.0408;0.4818; 2.11896999925375E+0002;19.5;
490;3.2908;3.2906;12.212;0.0657;0.0717;0.0405;0.4818; 2.12131999782287E+0002;19.8;
491;3.2973;3.2971;12.206;0.0657;0.0709;0.0407;0.5771; 2.12635000096634E+0002;19.3;
492;3.3039;3.3036;12.154;0.0658;0.0701;0.0406;0.4818; 2.12886000168510E+0002;19.8;
493;3.3104;3.3102;12.090;0.0676;0.0697;0.0407;0.4818; 2.13134999899194E+0002;19.8;
494;3.3191;3.3189;11.965;0.0703;0.0691;0.0408;0.4818; 2.13635000330396E+0002;19.6;
495;3.3256;3.3254;11.913;0.0703;0.0691;0.0408;0.4818; 2.14154000231065E+0002;19.3;
496;3.3322;3.3319;11.868;0.0709;0.0681;0.0406;0.4818; 2.14389000087976E+0002;19.4;
497;3.3387;3.3385;11.819;0.0710;0.0660;0.0406;0.4818; 2.14637999818660E+0002;19.5;
498;3.3453;3.3450;11.756;0.0724;0.0638;0.0406;0.4818; 2.14887999719940E+0002;19.8;
499;3.3540;3.3537;11.702;0.0714;0.0629;0.0405;0.5771; 2.15389999863692E+0002;19.5;
500;3.3627;3.3624;11.576;0.0723;0.0606;0.0404;0.5771; 2.15907000051811E+0002;19.7;
501;3.3736;3.3733;11.534;0.0714;0.0573;0.0406;0.4818; 2.16391000268050E+0002;19.7;
502;3.3845;3.3842;11.278;0.0700;0.0549;0.0409;0.5771; 2.16892999783158E+0002;20.0;
503;3.3954;3.3951;11.103;0.0696;0.0550;0.0413;0.5771; 2.17393000214361E+0002;19.9;
